Key,User,Timestamp,Reports Qualifier,Prematch,Event,Match,Scouting Position,Team Number,Auto,Mobility,Auto Cones Bottom,Auto Cones Middle,Auto Cones Top,Auto Cubes Bottom,Auto Cubes Middle,Auto Cubes Top,Auto Charge Station,Teleop,Teleop Cones Bottom,Teleop Cones Middle,Teleop Cones Top,Teleop Cubes Bottom,Teleop Cubes Middle,Teleop Cubes Top,Links,Teleop Charge Station,Postmatch,Rank Points Earned,Alliance Score,Robot Score,Lookup Matches Ref,Coopertion Scored,Focus Areas,Notes
318246c2,abc@gmail.com,3/24/2023 14:51:04,2023milak-3658,,2023milak,32,Blue 1,3658,,TRUE,0,0,0,1,0,0,Neither,,0,0,0,4,0,0,4,Engaged,,4,106,30.67,2023milak_qm32,TRUE,"Low,Cubes",
100a9e03,abc@gmail.com,3/24/2023 14:50:36,2023milak-5675,,2023milak,32,Blue 2,5675,,TRUE,0,0,1,0,0,0,Engaged,,1,0,1,4,0,1,4,Parked,,4,106,49.67,2023milak_qm32,TRUE,"Offense,Low,Cubes",
129f2a4c,abc@gmail.com,3/24/2023 14:56:55,2023milak-7811,,2023milak,33,Red 2,7811,,TRUE,0,0,0,0,1,0,Neither,,0,0,0,0,0,0,3,Parked,,3,90,14,2023milak_qm33,FALSE,"Offense,Defense",Not good
2b1d152e,abc@gmail.com,3/24/2023 14:56:30,2023milak-244,,2023milak,33,Red 1,244,,FALSE,0,0,0,0,0,0,Engaged,,0,3,0,0,0,0,3,Engaged,,3,90,36,2023milak_qm33,FALSE,Cones,Not bad but a bit slow moving
90b789cc,abc@gmail.com,3/24/2023 14:57:38,2023milak-9227,,2023milak,33,Blue 1,9227,,TRUE,0,0,0,0,0,0,Engaged,,0,0,0,3,0,0,2,Engaged,,0,61,34.33,2023milak_qm33,FALSE,"Defense,Low,Cubes",
4b46c16a,abc@gmail.com,3/24/2023 14:57:12,2023milak-4810,,2023milak,33,Blue 2,4810,,TRUE,0,0,0,0,0,0,Neither,,1,0,0,3,0,0,2,Parked,,0,61,16.33,2023milak_qm33,FALSE,"Offense,Low,Cubes",Pushes cubes on the floor. Elevator not working?
67082c5c,abc@gmail.com,3/24/2023 15:02:53,2023milak-288,,2023milak,34,Red 1,288,,TRUE,0,0,0,1,0,0,Neither,,0,0,0,1,1,0,1,Engaged,,3,67,22.67,2023milak_qm34,FALSE,Cones,
c9ef113d,abc@gmail.com,3/24/2023 15:02:56,2023milak-7226,,2023milak,34,Red 2,7226,,TRUE,0,0,0,0,0,1,Engaged,,0,0,0,2,0,0,1,Parked,,3,67,28.67,2023milak_qm34,FALSE,"Low,Cubes",Not reliable
0b4dd0bd,abc@gmail.com,3/24/2023 15:04:20,2023milak-5676,,2023milak,34,Blue 2,5676,,FALSE,0,0,1,0,0,0,Neither,,0,0,3,0,0,0,1,None of the above,,0,59,22.67,2023milak_qm34,FALSE,"Offense,High,Cones",Cone poker.
a8f63b9d,abc@gmail.com,3/24/2023 15:03:47,2023milak-7491,,2023milak,34,Blue 1,7491,,TRUE,0,0,0,0,0,1,Engaged,,0,0,0,0,1,0,1,None of the above,,0,59,25.67,2023milak_qm34,FALSE,Cubes,Died halfway through
3831638d,abc@gmail.com,3/24/2023 15:09:21,2023milak-9238,,2023milak,35,Red 1,9238,,FALSE,0,0,0,1,0,0,Neither,,0,0,0,0,0,0,2,Engaged,,1,78,16.33,2023milak_qm35,TRUE,Cones,
fd36f9d4,abc@gmail.com,3/24/2023 15:09:32,2023milak-4998,,2023milak,35,Red 2,4998,,TRUE,0,0,0,0,0,1,Docked,,0,0,2,3,0,0,2,Engaged,,1,78,46.33,2023milak_qm35,TRUE,"High,Cones,Cubes",Good robot
1ba7e137,abc@gmail.com,3/24/2023 14:43:14,2023milak-1481,,2023milak,31,Red 3,1481,,TRUE,0,0,1,0,0,0,Neither,,1,0,1,0,0,1,1,Engaged,,0,59,32.67,2023milak_qm31,FALSE,"High,Cones",They keep dropping everything
2777c34b,abc@gmail.com,3/24/2023 14:42:11,2023milak-6588,,2023milak,31,Blue 3,6588,,TRUE,0,1,0,0,0,0,Neither,,0,0,1,0,0,0,1,None of the above,,2,79,13.67,2023milak_qm31,TRUE,"Offense,Cubes",Fell over
9f8d71c6,abc@gmail.com,3/24/2023 15:11:20,2023milak-5501,,2023milak,35,Blue 1,5501,,TRUE,0,0,0,0,1,0,Neither,,0,0,0,1,0,1,2,Engaged,,3,95,27.33,2023milak_qm35,TRUE,"Low,Cubes",
4e911f51,abc@gmail.com,3/24/2023 14:50:55,2023milak-1684,,2023milak,32,Blue 3,1684,,FALSE,0,0,0,0,0,0,Neither,,0,3,0,1,0,0,3,Engaged,,4,106,26,2023milak_qm32,TRUE,"Offense,Middle,Cones",
fe209c6e,abc@gmail.com,3/24/2023 14:50:35,2023milak-4453,,2023milak,32,Red 3,4453,,TRUE,0,0,0,0,0,0,Docked,,0,0,3,0,0,0,1,Docked,,0,58,33.67,2023milak_qm32,FALSE,"High,Cones",
e7f97486,abc@gmail.com,3/24/2023 15:10:05,2023milak-7256,,2023milak,35,Blue 2,7256,,TRUE,0,1,0,0,0,0,Neither,,4,0,0,0,0,0,1,Engaged,,3,95,26.67,2023milak_qm35,FALSE,"Offense,Low,Cubes",
dd57659e,abc@gmail.com,3/24/2023 14:56:07,2023milak-5067,,2023milak,33,Blue 3,5067,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,2,Parked,,0,61,8.33,2023milak_qm33,FALSE,"Offense,Cubes",
64000921,abc@gmail.com,3/24/2023 14:55:47,2023milak-216,,2023milak,33,Red 3,216,,TRUE,0,0,0,0,1,0,Neither,,1,1,0,1,0,0,3,Engaged,,3,90,29,2023milak_qm33,FALSE,"Middle,Low,Cones",
5b202ee0,abc@gmail.com,3/24/2023 15:02:38,2023milak-7658,,2023milak,34,Blue 3,7658,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,1,Parked,,0,59,5.67,2023milak_qm34,FALSE,Defense,
ee423638,abc@gmail.com,3/24/2023 15:02:46,2023milak-3302,,2023milak,34,Red 3,3302,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,4,0,0,1,Engaged,,3,67,19.67,2023milak_qm34,FALSE,"Low,Cubes",
a6565300,abc@gmail.com,3/24/2023 15:08:53,2023milak-8608,,2023milak,35,Blue 3,8608,,TRUE,0,0,1,0,0,0,Engaged,,1,2,1,0,0,1,1,Parked,,3,95,42.67,2023milak_qm35,TRUE,"Offense,Cones",
dac22f71,abc@gmail.com,3/24/2023 15:08:52,2023milak-9215,,2023milak,35,Red 3,9215,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,1,0,0,2,Engaged,,1,78,24.33,2023milak_qm35,TRUE,"Low,Cubes",No bueno
e95fd5d0,abc@gmail.com,3/24/2023 15:18:22,2023milak-9278,,2023milak,36,Red 3,9278,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,0,None of the above,,1,73,2,2023milak_qm36,FALSE,No-Show,didn't do anything in autonomous and got hit and died pretty early in teleop
3f630be5,abc@gmail.com,3/24/2023 15:19:51,2023milak-1684,,2023milak,36,Red 2,1684,,TRUE,0,0,1,0,0,0,Engaged,,5,0,0,1,0,0,1,Engaged,,1,70,44.67,2023milak_qm36,FALSE,"Offense,Low,Cones","no notes
bwomp"
324f446b,abc@gmail.com,3/24/2023 15:17:45,2023milak-5675,,2023milak,36,Blue 1,5675,,TRUE,1,0,0,0,0,0,Docked,,2,1,1,0,1,1,5,Docked,,4,144,48.33,2023milak_qm36,TRUE,"Offense,Cones,Cubes",Consistent
4fab6f58,abc@gmail.com,3/24/2023 15:19:23,2023milak-9312,,2023milak,36,Blue 2,9312,,TRUE,0,0,1,0,0,0,Engaged,,0,3,1,0,1,1,5,Engaged,,4,143,61.33,2023milak_qm36,TRUE,"Offense,High,Cones",Amazing robot
87aa9f4d,abc@gmail.com,3/24/2023 15:25:56,2023milak-244,,2023milak,37,Blue 1,244,,TRUE,1,0,0,0,0,0,Docked,,1,1,0,0,0,0,1,Docked,,3,111,26.67,2023milak_qm37,FALSE,Middle,Driving inconsistent
ca69dbbe,abc@gmail.com,3/24/2023 15:25:58,2023milak-7203,,2023milak,37,Red 3,7203,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,0,None of the above,,0,56,3,2023milak_qm37,FALSE,Defense,"got tapped and died halfway through teleop, wouldn't recommend"
b25e832d,abc@gmail.com,3/24/2023 15:26:23,2023milak-3658,,2023milak,37,Red 2,3658,,FALSE,0,0,0,1,0,0,Engaged,,0,0,0,6,0,0,2,Engaged,,3,111,40.33,2023milak_qm37,TRUE,"Offense,Low,Cubes",i dont think they can score anything else
46a4d434,abc@gmail.com,3/24/2023 15:26:30,2023milak-4453,,2023milak,37,Blue 2,4453,,TRUE,1,0,0,0,0,0,Neither,,0,0,1,0,1,0,1,Engaged,,3,114,25.67,2023milak_qm37,FALSE,Defense,
4b6a96ff,abc@gmail.com,3/24/2023 15:21:00,2023milak-2611,,2023milak,36,Blue 3,2611,,TRUE,0,0,0,0,0,1,Neither,,0,2,2,0,0,0,5,Engaged,,4,143,43.33,2023milak_qm36,TRUE,Cones,
c75a34ef,abc@gmail.com,3/24/2023 15:29:31,2023milak-1481,,2023milak,37,Blue 3,1481,,TRUE,0,0,1,0,0,0,Neither,,1,0,2,0,0,0,2,Engaged,,3,111,34.33,2023milak_qm37,TRUE,Cones,
56029151,abc@gmail.com,3/24/2023 15:37:10,2023milak-6002,,2023milak,38,Blue 3,6002,,TRUE,0,0,1,0,0,0,Engaged,,0,0,1,2,0,0,2,Engaged,,1,100,43.33,2023milak_qm38,TRUE,"Cones,Cubes",
292d64b2,abc@gmail.com,3/24/2023 15:33:54,2023milak-7197,,2023milak,38,Red 2,7197,,FALSE,0,0,1,0,0,0,Neither,,0,0,1,0,1,0,1,Engaged,,3,116,25.67,2023milak_qm38,TRUE,"Offense,Middle,Cubes","no notes again
boowomp"
243f782c,abc@gmail.com,3/24/2023 15:34:06,2023milak-1504,,2023milak,38,Red 3,1504,,TRUE,0,0,0,1,0,0,Neither,,0,0,0,0,0,1,3,Engaged,,3,116,26,2023milak_qm38,TRUE,"High,Cubes","struggles to pick up cubes, quite easy to knock cubes out of their grasp"
e69fe4d3,abc@gmail.com,3/24/2023 15:33:37,2023milak-4810,,2023milak,38,Blue 1,4810,,TRUE,0,0,0,0,0,0,Docked,,0,0,0,4,1,0,0,Docked,,1,100,28,2023milak_qm38,FALSE,Low,Messi level dribbling
74e394bd,abc@gmail.com,3/24/2023 15:34:51,2023milak-5235,,2023milak,38,Blue 2,5235,,FALSE,0,0,0,0,0,1,Neither,,0,0,0,0,0,0,2,Engaged,,1,116,19.33,2023milak_qm38,TRUE,Defense,Decent defense robot
f66a8842,abc@gmail.com,3/24/2023 15:41:31,2023milak-9208,,2023milak,39,Red 3,9208,,TRUE,0,0,0,0,0,1,Neither,,0,0,3,0,0,0,2,Engaged,,3,102,37.33,2023milak_qm39,FALSE,"High,Cones",probably the best of the swing arm designs
c647d686,abc@gmail.com,3/24/2023 15:43:22,2023milak-5256,,2023milak,39,Blue 3,5256,,FALSE,0,0,0,0,0,0,Neither,,1,0,0,3,1,0,2,Engaged,,0,50,24.33,2023milak_qm39,TRUE,"Cones,Cubes",
787d8696,abc@gmail.com,3/24/2023 15:41:08,2023milak-9227,,2023milak,39,Red 2,9227,,TRUE,0,0,0,1,0,0,Engaged,,0,0,0,5,0,0,2,Engaged,,3,102,41.33,2023milak_qm39,TRUE,"Offense,Low,Cubes","only robot in this match that consistently scored, super good in their lane of bottom row cubes"
918fbd4e,abc@gmail.com,3/24/2023 15:42:13,2023milak-6588,,2023milak,39,Blue 2,6588,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,1,None of the above,,0,50,1.67,2023milak_qm39,TRUE,No-Show,Robot didn’t show up
8b12bf5b,abc@gmail.com,3/24/2023 15:41:33,2023milak-4327,,2023milak,39,Blue 1,4327,,FALSE,0,0,0,0,1,0,Neither,,0,0,0,4,0,0,2,Engaged,,1,50,25.33,2023milak_qm39,TRUE,Low,Has a arm but doesn’t work
b03c1037,abc@gmail.com,3/24/2023 15:49:39,2023milak-216,,2023milak,40,Blue 1,216,,TRUE,0,0,0,0,1,0,Docked,,1,0,0,2,1,1,4,Engaged,,4,111,45.67,2023milak_qm40,TRUE,"Offense,Low,Cubes",
8f1f2166,abc@gmail.com,3/24/2023 15:50:37,2023milak-7491,,2023milak,40,Blue 3,7491,,FALSE,0,0,0,0,0,1,Neither,,0,0,0,0,0,0,4,None of the above,,4,111,12.67,2023milak_qm40,FALSE,Cubes,Broke down
0059daca,abc@gmail.com,3/24/2023 15:17:10,2023milak-830,,2023milak,36,Red 1,830,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,2,Engaged,,1,70,13.33,2023milak_qm36,TRUE,Defense,
35a8881f,abc@gmail.com,3/24/2023 15:48:55,2023milak-9312,,2023milak,40,Red 2,9312,,TRUE,0,0,1,0,0,0,Engaged,,0,0,1,0,0,1,0,Parked,,1,72,33,2023milak_qm40,FALSE,"Offense,High,Cones",hahahahaha they disconnected
fd7e8d75,abc@gmail.com,3/24/2023 15:48:03,2023milak-7811,,2023milak,40,Red 3,7811,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,0,0,0,1,Engaged,,1,72,20.67,2023milak_qm40,TRUE,"High,Cubes",no
7535bdde,abc@gmail.com,3/24/2023 15:24:30,2023milak-6190,,2023milak,37,Red 1,6190,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,2,None of the above,,0,50,3.33,2023milak_qm37,TRUE,Defense,
398843ce,abc@gmail.com,3/24/2023 15:49:16,2023milak-1684,,2023milak,40,Blue 2,1684,,TRUE,0,0,0,0,0,1,Docked,,3,2,1,0,0,1,4,Engaged,,4,111,55.67,2023milak_qm40,FALSE,"Offense,High,Cones",Fast robot and great cycle time
63f8510a,abc@gmail.com,3/24/2023 15:32:51,2023milak-5152,,2023milak,38,Red 1,5152,,TRUE,0,0,0,0,0,1,Engaged,,0,0,3,2,0,1,3,Engaged,,3,116,60,2023milak_qm38,TRUE,"High,Cones,Cubes",
b384fecf,abc@gmail.com,3/24/2023 15:41:05,2023milak-9177,,2023milak,39,Red 1,9177,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,1,0,0,3,Parked,,3,102,18,2023milak_qm39,TRUE,Offense,"Parked in the middle of telephone, must be a driving problem."
6aab51a0,abc@gmail.com,3/24/2023 15:48:36,2023milak-7658,,2023milak,40,Red 1,7658,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,1,1,0,0,Engaged,,1,72,18,2023milak_qm40,FALSE,Offense,
f64ca48b,abc@gmail.com,3/24/2023 15:56:53,2023milak-7256,,2023milak,41,Red 1,7256,,TRUE,0,0,0,0,1,0,Neither,,0,0,0,1,0,0,3,Engaged,,2,99,24,2023milak_qm41,TRUE,Cubes,
3ff4ddad,abc@gmail.com,3/24/2023 15:57:05,2023milak-5067,,2023milak,41,Red 2,5067,,TRUE,1,0,0,0,0,0,Neither,,0,0,2,0,0,1,3,Engaged,,2,99,36,2023milak_qm41,TRUE,"High,Cones,Cubes",Slow
4a1b3115,abc@gmail.com,3/24/2023 15:57:43,2023milak-244,,2023milak,41,Blue 1,244,,TRUE,0,0,0,1,0,0,Neither,,1,0,0,0,0,0,0,Parked,,0,38,10,2023milak_qm41,FALSE,Low,Slow
76d0e82b,abc@gmail.com,3/24/2023 15:57:17,2023milak-1481,,2023milak,41,Red 3,1481,,FALSE,0,0,1,0,0,0,Neither,,1,0,2,1,0,1,3,Parked,,2,99,32,2023milak_qm41,TRUE,"High,Cones",
25d270ff,abc@gmail.com,3/24/2023 15:57:46,2023milak-9238,,2023milak,41,Blue 2,9238,,TRUE,0,0,0,0,0,0,Neither,,1,0,0,0,0,0,0,Parked,,0,38,7,2023milak_qm41,FALSE,Defense,"Box, defense, but not good."
a087ea33,abc@gmail.com,3/24/2023 16:03:14,2023milak-5675,,2023milak,42,Red 1,5675,,TRUE,0,0,1,0,0,0,Engaged,,0,0,1,4,0,1,2,Engaged,,3,94,52.33,2023milak_qm42,TRUE,Cubes,
fbdd29d4,abc@gmail.com,3/24/2023 16:03:28,2023milak-830,,2023milak,42,Red 2,830,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,2,0,0,2,Parked,,3,94,12.33,2023milak_qm42,TRUE,"Offense,Defense,Cubes",BAD
6676bb76,abc@gmail.com,3/24/2023 16:03:48,2023milak-4453,,2023milak,42,Red 3,4453,,TRUE,1,0,0,0,0,0,Neither,,1,0,2,0,0,0,2,Engaged,,3,94,31.33,2023milak_qm42,TRUE,"High,Cones",
7149ed81,abc@gmail.com,3/24/2023 16:04:00,2023milak-5152,,2023milak,42,Blue 1,5152,,TRUE,0,0,0,0,0,1,Engaged,,1,0,2,0,0,0,2,Engaged,,0,92,46.33,2023milak_qm42,TRUE,"Cones,Cubes",
4ba7a5fc,abc@gmail.com,3/24/2023 16:04:23,2023milak-288,,2023milak,42,Blue 2,288,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,0,3,0,0,None of the above,,0,92,18,2023milak_qm42,FALSE,"Offense,High,Cubes",OK cuber
1b5d30c7,abc@gmail.com,3/24/2023 16:10:52,2023milak-3302,,2023milak,43,Red 2,3302,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,2,Parked,,1,80,7.33,2023milak_qm43,TRUE,"Defense,Low,Cubes",Not good
dfba2471,abc@gmail.com,3/24/2023 16:11:15,2023milak-5501,,2023milak,43,Red 3,5501,,TRUE,0,0,0,0,1,0,Neither,,0,0,0,2,0,0,2,Engaged,,1,80,24.33,2023milak_qm43,TRUE,"Low,Cubes",
b159f258,abc@gmail.com,3/24/2023 16:11:33,2023milak-2611,,2023milak,43,Blue 1,2611,,FALSE,0,0,0,0,0,1,Engaged,,2,0,1,0,0,2,4,Docked,,3,117,49.67,2023milak_qm43,TRUE,"Cones,Cubes",Good robot
df0fc540,abc@gmail.com,3/24/2023 16:11:47,2023milak-4810,,2023milak,43,Blue 2,4810,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,3,1,0,4,Parked,,3,117,20.67,2023milak_qm43,TRUE,"Defense,Low,Cubes",Slow pickup. Bad defense.
28152406,abc@gmail.com,3/24/2023 16:11:05,2023milak-6002,,2023milak,43,Red 1,6002,,TRUE,0,0,1,0,0,0,Docked,,0,0,1,4,0,1,2,Engaged,,1,80,48.33,2023milak_qm43,TRUE,"Low,Cubes",
45a7dfe4,abc@gmail.com,3/24/2023 16:21:05,2023milak-4327,,2023milak,44,Red 1,4327,,TRUE,0,0,0,0,1,0,Neither,,0,0,0,0,1,2,1,Parked,,1,84,23.67,2023milak_qm44,TRUE,"High,Middle,Cubes",
3727d245,abc@gmail.com,3/24/2023 16:20:47,2023milak-1504,,2023milak,44,Red 2,1504,,TRUE,0,0,0,1,0,0,Neither,,0,0,0,0,1,1,1,Engaged,,1,84,25.67,2023milak_qm44,TRUE,"Defense,Low,Cubes",Moderate
f785638c,abc@gmail.com,3/24/2023 16:23:33,2023milak-9227,,2023milak,44,Red 3,9227,,FALSE,0,0,0,1,0,0,Engaged,,0,0,0,2,0,0,1,Engaged,,1,84,30.67,2023milak_qm44,TRUE,"Low,Cubes",
719b738a,abc@gmail.com,3/24/2023 16:20:50,2023milak-7203,,2023milak,44,Blue 1,7203,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,3,Engaged,,3,94,18,2023milak_qm44,TRUE,Defense,Good defense
3a3f51e2,abc@gmail.com,3/24/2023 16:20:43,2023milak-8608,,2023milak,44,Blue 2,8608,,TRUE,0,0,1,0,0,0,Engaged,,0,0,4,0,0,0,3,Engaged,,3,94,56,2023milak_qm44,TRUE,"Offense,High,Cones",
43b967fc,abc@gmail.com,3/24/2023 16:32:17,2023milak-9215,,2023milak,45,Red 2,9215,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,2,0,0,1,Parked,,0,42,10.67,2023milak_qm45,FALSE,"Defense,Low,Cubes",Terrible
6e2f8f91,abc@gmail.com,3/24/2023 16:32:12,2023milak-9278,,2023milak,45,Red 1,9278,,FALSE,0,0,0,0,0,0,Engaged,,0,0,0,1,0,0,1,Engaged,,0,42,25.67,2023milak_qm45,FALSE,Low,
d806f734,abc@gmail.com,3/24/2023 16:33:26,2023milak-5256,,2023milak,45,Red 3,5256,,FALSE,0,0,0,0,0,0,Neither,,0,1,0,0,0,0,1,Engaged,,0,42,14.67,2023milak_qm45,FALSE,"Low,Cubes",Arm broke should not pick
68e52ef5,abc@gmail.com,3/24/2023 16:32:59,2023milak-7197,,2023milak,45,Blue 1,7197,,FALSE,1,0,0,0,0,0,Neither,,0,0,3,0,0,1,3,Engaged,,3,117,38,2023milak_qm45,FALSE,Offense,Good bot
373ca14e,abc@gmail.com,3/24/2023 15:57:27,2023milak-7226,,2023milak,41,Blue 3,7226,,FALSE,0,0,0,0,1,0,Neither,,0,0,0,0,1,1,0,Parked,,0,38,14,2023milak_qm41,FALSE,Offense,
2c9d2bd1,abc@gmail.com,3/24/2023 16:32:52,2023milak-5235,,2023milak,45,Blue 2,5235,,TRUE,0,1,0,0,0,0,Neither,,0,0,0,2,0,0,3,Engaged,,3,117,26,2023milak_qm45,FALSE,"Defense,Cubes",Cube herder. Don’t pick
d20a648a,abc@gmail.com,3/24/2023 16:02:53,2023milak-4998,,2023milak,42,Blue 3,4998,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,1,0,0,2,Engaged,,0,92,24.33,2023milak_qm42,TRUE,Low,Claw broke
d33933ff,abc@gmail.com,3/24/2023 16:11:50,2023milak-5676,,2023milak,43,Blue 3,5676,,TRUE,0,0,1,0,0,0,Neither,,0,0,3,0,0,0,3,None of the above,,3,117,29,2023milak_qm43,TRUE,"High,Cones",
6c57dc8e,abc@gmail.com,3/24/2023 16:22:05,2023milak-9177,,2023milak,44,Blue 3,9177,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,3,0,0,0,None of the above,,3,94,15,2023milak_qm44,FALSE,"Low,Cubes",
605d4ea5,abc@gmail.com,3/24/2023 16:32:12,2023milak-3658,,2023milak,45,Blue 3,3658,,FALSE,0,0,0,0,1,0,Engaged,,0,0,0,5,0,0,2,Engaged,,3,117,39.33,2023milak_qm45,TRUE,"Low,Cubes",
8b7d8648,abc@gmail.com,3/24/2023 16:40:15,2023milak-7491,,2023milak,46,Blue 2,7491,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,2,0,2,0,Engaged,,3,90,33,2023milak_qm46,FALSE,"Offense,High,Cubes",
ebcee819,abc@gmail.com,3/24/2023 16:41:07,2023milak-6190,,2023milak,46,Blue 1,6190,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,3,0,0,1,Engaged,,3,90,17.67,2023milak_qm46,FALSE,"Offense,Defense,Cubes",Dante’s favorite pizza box
1b72a678,abc@gmail.com,3/24/2023 16:41:32,2023milak-7256,,2023milak,46,Red 3,7256,,TRUE,0,0,0,0,1,0,Neither,,0,0,0,3,0,0,2,Engaged,,1,76,26.33,2023milak_qm46,TRUE,"Offense,Low,Cubes",Picks up cubes from floor and deploys on floor. ( ͡☉ ͜ʖ ͡☉)
134e373e,abc@gmail.com,3/24/2023 16:41:08,2023milak-9208,,2023milak,46,Red 2,9208,,FALSE,0,0,0,0,0,1,Engaged,,0,0,3,0,0,0,2,Engaged,,1,76,46.33,2023milak_qm46,FALSE,"Offense,High,Cones",Tippy everybot
88c3f4ae,abc@gmail.com,3/24/2023 16:58:56,2023milak-4327,,2023milak,48,Blue 1,4327,,TRUE,0,0,0,0,1,0,Docked,,0,0,0,1,1,2,1,None of the above,,3,93,31.67,2023milak_qm48,FALSE,"Offense,Middle,Cubes",Elevator very inconsistent
f43dab66,abc@gmail.com,3/24/2023 17:00:18,2023milak-5152,,2023milak,48,Blue 2,5152,,FALSE,0,0,0,0,0,1,Neither,,2,0,0,0,0,0,1,Docked,,0,65,17.67,2023milak_qm48,FALSE,"Offense,Cones",Not a good match for Alotobots
f66a94fc,abc@gmail.com,3/24/2023 16:59:44,2023milak-3302,,2023milak,48,Red 2,3302,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,2,Engaged,,3,93,15.33,2023milak_qm48,TRUE,Defense,"they're pretty cool, not very effective tho

┐⁠(⁠ ⁠˘⁠_⁠˘⁠)⁠┌"
bded99f1,abc@gmail.com,3/24/2023 16:59:57,2023milak-7203,,2023milak,48,Red 3,7203,,TRUE,0,0,0,0,0,0,Neither,,0,0,0,1,0,0,2,Engaged,,3,93,18.33,2023milak_qm48,TRUE,"Defense,Low,Cubes","pizza box
d(￣◇￣)b"
12fbc9ad,abc@gmail.com,3/24/2023 17:06:39,2023milak-7226,,2023milak,49,Red 2,7226,,TRUE,0,0,0,0,0,1,Neither,,0,0,0,1,1,1,1,Engaged,,3,104,30.67,2023milak_qm49,TRUE,"Defense,Cubes",epic ᕙ⁠(⁠⇀⁠‸⁠↼⁠‶⁠)⁠ᕗ
49f2f0f8,abc@gmail.com,3/24/2023 17:06:26,2023milak-5235,,2023milak,49,Blue 1,5235,,TRUE,0,0,0,0,0,0,Docked,,0,0,0,0,0,0,0,Engaged,,1,52,21,2023milak_qm49,FALSE,Cubes,They literally just engaged at the start of teleop and did nothing else with the bot working
9c0401d3,abc@gmail.com,3/24/2023 17:06:54,2023milak-8608,,2023milak,49,Red 3,8608,,TRUE,0,0,1,0,0,0,Engaged,,0,0,3,0,0,0,2,None of the above,,3,104,39.33,2023milak_qm49,TRUE,"Offense,High,Cones","Uses a looped string to pull and acquire cones. Takes time tho.
(ﾉ￣д￣)ﾉ"
f5252ded,abc@gmail.com,3/24/2023 17:06:32,2023milak-244,,2023milak,49,Blue 2,244,,FALSE,0,0,0,1,0,0,Engaged,,0,0,0,0,0,0,0,Parked,,1,52,17,2023milak_qm49,FALSE,Defense,Cone got stuck in intake so they played defense
e8019ed7,abc@gmail.com,3/24/2023 16:41:33,2023milak-4453,,2023milak,46,Blue 3,4453,,TRUE,0,0,0,0,0,0,Neither,,0,0,3,0,0,0,1,Engaged,,3,90,29.67,2023milak_qm46,FALSE,"Offense,Cones",Very similar design to moonshot
c41c2582,abc@gmail.com,3/24/2023 17:02:04,2023milak-5067,,2023milak,48,Blue 3,5067,,TRUE,0,0,1,0,0,0,Neither,,0,0,1,0,0,0,1,Parked,,0,65,17.67,2023milak_qm48,TRUE,Cones,
eeea7b9b,abc@gmail.com,3/24/2023 16:39:06,2023milak-6588,,2023milak,46,Red 1,6588,,FALSE,0,0,0,0,0,0,Neither,,0,0,0,0,0,0,2,None of the above,,1,76,3.33,2023milak_qm46,FALSE,Defense,They died during teleop
bed3f48c,abc@gmail.com,3/24/2023 17:13:01,2023milak-6002,,2023milak,50,Red 2,6002,,TRUE,0,0,1,0,0,0,Neither,,1,0,2,0,0,2,4,Docked,,3,113,43.67,2023milak_qm50,TRUE,"Offense,High,Cones",would have done better t͙̙̃ḥ̤̐̃̐e ̭͕ͪd͈͓̜̳͑ar̷̟ͫ̈̒ḱn̫͈͋ẽ̒͟͢͠s̖ͤ͢͡s̩̮̮͆̚ ḩ̢̧́a̜ͦs̬ͦ̕͠ ̇c̢̜ͥͨo̔ǹ̜̋s͋̍͞u͑ͩ͞me͕̯ͫd ̖̖̾̾t̮͆h̷̳̀êm and they have a jinx
b9e6826a,abc@gmail.com,3/24/2023 16:58:26,2023milak-1684,,2023milak,48,Red 1,1684,,TRUE,0,0,1,0,0,0,Engaged,,1,3,0,0,2,0,2,Engaged,,3,93,51.33,2023milak_qm48,TRUE,"Offense,Middle",
